opis_id,name,address,city,state,lat,lon,price
7136,TA LAMAR TRAVEL CENTER,"I-80, EXIT 173 & SR-64",Lamar,PA,41.010035,-77.523444,4.035667
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,40.042061,-76.300990,4.129000
71707,QUARLES #4437,US HWY 30,Lancaster,PA,40.042061,-76.300990,3.999000
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,41.996136,-77.130392,3.699000
70883,RUTTERS #41,US-422,Lebanon,PA,40.341193,-76.422735,3.799000
70880,RUTTERS #81,SR-61 & SR-73,Leesport,PA,40.444433,-75.967191,3.897333
69625,RUTTERS #34,US-30 & SR-23,Leola,PA,40.092955,-76.188963,4.199000
70924,QUARLES #4427,I-276 EXIT 351,Levittown,PA,40.152343,-74.852340,3.845667
61540,S&P Oil,US-13,Levittown,PA,40.152343,-74.852340,3.815667
65533,LIBERTY EXXON,US-15 & SR-414,Liberty,PA,40.321738,-79.863012,3.699000
71037,SUNOCO,US-220 EXIT 111,Lock Haven,PA,41.137115,-77.453239,3.599000
5774,PJ TRAVEL PLAZA,"I-80, EXIT 192 & SR-880",Loganton,PA,41.033521,-77.298127,3.479000
3719,KEYSTONE TRUCK STOP,US-22 & SR-164,Loretto,PA,40.508398,-78.635148,3.999000
5363,SPEEDWAY #6767,"I-75, EXIT 20",Manheim,PA,40.163273,-76.395973,4.499000
68613,SHEETZ #236,SR-441 & SR-772,Marietta,PA,40.057043,-76.551723,3.389000
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,40.469019,-80.063328,3.899000
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg,PA,40.211404,-77.005930,4.049000
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,39.831886,-77.902890,4.399000
71164,DANDY MINI MART #59,SR-287,Middlebury Center,PA,41.863614,-77.272186,3.999000
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,40.200888,-76.729183,3.970667
69308,LOVES TRAVEL STOP #535,SR-283,Middletown,PA,40.200888,-76.729183,3.759000
69345,RUTTERS #20,"I-76, EXIT 247 & I-283, EXIT 1A",Middletown,PA,40.200888,-76.729183,3.822333
6175,ONVO TRAVEL PLAZA - MIFFLINTOWN,US-322/US-22 & SR-35,Mifflintown,PA,40.571174,-77.395140,3.479000
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,40.571174,-77.395140,4.099000
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,41.030711,-76.302779,3.365667
66880,LOVES TRAVEL STOP #324,I-80 EXIT 242 & SR 339,Mifflinville,PA,41.030711,-76.302779,3.965667
68177,ONVO TRAVEL PLAZA - MIFFLINVILLE,"I-80, EXIT 242/CR-339",Mifflinville,PA,41.030711,-76.302779,3.365667
7116,TA MILESBURG TRAVEL CENTER,"I-80, EXIT 158",Milesburg,PA,40.942383,-77.791686,4.049000
66061,FLYING J TRAVEL PLAZA #709,"I-80, EXIT 173",Mill Hall,PA,41.105235,-77.488485,4.015667
65532,PILOT TRAVEL CENTERS #1,"I-80,  EXIT 173",Mill Hall,PA,41.105235,-77.488485,4.015667
66838,RUTTERS #96,US-322 & SR-655,Milroy,PA,40.719360,-77.589990,4.050667
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,41.002297,-76.851007,3.799000
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,40.683423,-80.273427,5.499000
70454,DANDY MINI MART #36,US-220,Monroeton,PA,41.712575,-76.474665,4.032333
69599,One9 SPEEDWAY #2917,SR-48 & SR-130,Monroeville,PA,40.426324,-79.761379,3.992333
68157,RAJS MINI MART,US-1/SR-29,Morrisville,PA,40.207644,-74.780269,3.899000
9354,BFS FOODS TRUCK PLAZA,"I-79, EXIT 1",Mount Morris,PA,39.733250,-80.081989,4.499000
64519,BLUE RIDGE TRAVEL PLAZA,"I-81 SOUTHBOUND, EXIT 155",Mountain Top,PA,41.135302,-75.904430,3.649000
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,41.135302,-75.904430,3.587333
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,40.042691,-76.429103,3.979000
52464,7-ELEVEN #40118,ST 220 & I-180,Muncy,PA,41.202124,-76.785449,4.359000
7128,FLYING J #518,"I-78, EXIT 10 (PA 645)",Myerstown,PA,40.372139,-76.305579,3.869000
65537,SHEETZ #048,US-22,Nanty Glo,PA,40.470561,-78.834011,3.517333
65538,WELMART,"SR-28, EXIT 16",Natrona Heights,PA,40.623705,-79.726152,4.192333
70127,SPEEDWAY #2929,"US-22, US-119",New Alexandria,PA,40.394456,-79.417524,3.972333
67874,RUTTERS #56,"I-83, EXIT 39A & SR-114",New Cumberland,PA,40.228765,-76.878291,3.899000
65866,FLYING J TRAVEL PLAZA #710,"I-81, EXIT 219",New Milford,PA,41.876143,-75.726561,4.175667
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,41.876143,-75.726561,3.589000
72442,SHEETZ #239,I-70 Exit 57,New Stanton,PA,40.222332,-79.608800,3.285667
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,40.521376,-78.421656,4.299000
20066,KWIK FILL #228,"I-90, EXIT 45 & US-20",North East,PA,42.213367,-79.833351,4.089000
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,40.654167,-76.103989,3.859000
69520,SPEEDWAY #2908,SR-51,Perryopolis,PA,40.086831,-79.752596,3.915667
68156,A PLUS MINI MARKET,"I-95, EXIT 26",Philadelphia,PA,40.009297,-75.133271,3.999000
68360,A PLUS MINI MARKET,"I-95, EXIT 19",Philadelphia,PA,40.009297,-75.133271,4.049000
72241,ROYAL FARMS #242,I-95 Exit 27,Philadelphia,PA,40.009297,-75.133271,3.799000
66117,ONVO TRAVEL PLAZA PINE GROVE,"I-81, EXIT 32",Pine Grove,PA,40.553414,-76.386016,3.539000
69353,SPEEDWAY #2910,"I-79, EXIT 55",Pittsburgh,PA,40.439892,-79.975472,3.909000
52664,PETRO STOPPING CENTER #378,I-81 EXIT 178B,Pittston,PA,41.327920,-75.785684,4.165667
63743,PILOT TRAVEL CENTERS #370,"I-81, EXIT 175",Pittston,PA,41.327920,-75.785684,4.175667
52597,7-ELEVEN #40278,"I-81, EXIT 44 & I-76",Plainfield,PA,40.201172,-77.283279,3.967333
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,40.924332,-80.146883,4.259000
70022,SHEETZ #583,US-322 & SR-655,Reedsville,PA,40.664911,-77.593006,3.415667
9340,LANCASTER TRAVEL PLAZA,US-30,Ronks,PA,40.028441,-76.176080,3.899000
70117,RUTTERS #72,"I-81, EXIT 16 & US-30",Saint Thomas,PA,39.925436,-77.805123,4.399000
52520,DANDY MINI MART #19,"ROUTE 17, EXIT 59-A",Sayre,PA,41.985722,-76.520848,3.992333
70925,QUARLES #4430,US-13,Sharon Hill,PA,39.907433,-75.267787,3.869000
67436,7-ELEVEN #40069,"I-81, EXIT 29",Shippensburg,PA,40.048733,-77.523193,3.422333
69813,SHEETZ #608,"I-81, EXIT 24 & CR-696",Shippensburg,PA,40.048733,-77.523193,3.285667
71924,JIFFY,I-80 Exit 60,Shippenville,PA,41.250993,-79.462626,4.132333
68158,SUNOCO,"I-78, EXIT 29A/SR-61",Shoemakersville,PA,40.499901,-75.969774,3.639000
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,41.069487,-80.057929,4.249000
66310,FLYING J #620,"I-70, EXIT 49",Smithton,PA,40.153808,-79.741667,4.109000
4707,SMITHTON TRUCKSTOP,"I-70, EXIT 39 & SR-3059",Smithton,PA,40.153808,-79.741667,3.899000
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,40.153808,-79.741667,3.915667
3645,SNOW SHOE TRAVEL PLAZA,"I-80, EXIT 147 & SR-144",Snow Shoe,PA,41.027650,-77.949720,3.469000
61560,7-ELEVEN #40272,"I-70 & 76, EXIT 10",Somerset,PA,40.005030,-79.077855,4.207333
61559,7-ELEVEN #40273,34 MILE WEST OF EXIT 11/146,Somerset,PA,40.005030,-79.077855,4.207333
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,40.005030,-79.077855,4.219000
65549,T&C MINI MART,SR-33 & SR-191,Stockertown,PA,40.754917,-75.262935,3.699000
69980,RUTTERS #70,SR-896 & SR-741,Strasburg,PA,39.984516,-76.186183,4.199000
20070,ONVO TRAVEL PLAZA - PROMISED LAND,"I-84, EXIT 26 & SR-390",Tafton,PA,41.404534,-75.182953,3.545667
60508,FEGLEY VALERO,SR-309,Tamaqua,PA,40.803964,-75.926877,3.599000
69452,DANDY MINI MART #5,HWY 6,Towanda,PA,41.770947,-76.445404,3.999000
72084,DANDY MINI MART #60,US-6 & SR-14,Troy,PA,41.783315,-76.792222,3.999000
71527,D & C FUEL EAST,US-6/SR-92,Tunkhannock,PA,41.541084,-75.949058,3.699000
69346,D AND C FUEL SALES,US-6 & CR-4019,Tunkhannock,PA,41.541084,-75.949058,3.699000
69597,SPEEDWAY #2918,US-119,Uniontown,PA,39.899302,-79.724529,3.915667
61567,7-ELEVEN #35774,"I-76, EXIT 5/48",Verona,PA,40.505672,-79.841947,4.207333
61569,KWIK FILL #295,US-6 BUS,Warren,PA,41.842916,-79.143865,4.699000
61570,7-ELEVEN #40276,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,40.127583,-78.062782,4.199000
9415,7-ELEVEN #40287,"I-76, EXIT 24A/326",Wayne,PA,40.039604,-75.392660,3.889000
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,39.898255,-80.185537,4.499000
64282,ONVO TRAVEL PLAZA - HICKORY RUN,"I-80, EXIT 274",White Haven,PA,41.059700,-75.786946,3.585667
67783,RUTTERS #4,US-30 & SR-1016/2011,Wrightsville,PA,40.023875,-76.531207,3.989000
71098,DANDY MINI MART #74,US-6 & SR-187,Wysox,PA,41.814540,-76.377646,3.999000
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,39.964798,-76.731840,4.199000
68403,RUTTERS #16,"I-83, EXIT 10 & SR-214",York,PA,39.964798,-76.731840,4.199000
65556,RUTTERS #60,US-30 & SR-116,York,PA,39.964798,-76.731840,4.249000
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,39.964798,-76.731840,4.199000
71051,SHEETZ #683,I-83 EXIT 28,York,PA,39.964798,-76.731840,3.259000
69614,RUTTERS #36,US-15 & SR-234,York Springs,PA,40.009301,-77.115883,4.299000
68370,GULF EXPRESS DIESEL AND GAS,"I-295, EXIT 4 & SR-14",Johnston,RI,41.827440,-71.519879,3.799000
63013,TA WEST GREENWICH,"I-95, EXIT 5B",West Greenwich,RI,41.628605,-71.658874,3.765667
68365,7-ELEVEN #36834,SR-72,Abbeville,SC,34.178544,-82.377687,3.619000
65572,CIRCLE K #2705377,"I-20, EXIT 22 & US-1",Aiken,SC,33.531594,-81.725073,3.129000
71740,SPRINT FOODS #735,US-78/US-1 & SR-19,Aiken,SC,33.531594,-81.725073,3.172333
71186,7-ELEVEN #36837,US-29 & SR-904,Anderson,SC,34.521487,-82.643517,3.089000
71673,7-ELEVEN #41792,"I-85, EXIT 27",Anderson,SC,34.521487,-82.643517,2.959000
4025,BP,"I-85, EXIT 21  & US-178",Anderson,SC,34.521487,-82.643517,2.909000
68441,QUIKTRIP #1106,US-76,Anderson,SC,34.521487,-82.643517,2.959000
65573,SPEEDWAY/7fleet #4587,US-501,Aynor,SC,34.000231,-79.207116,3.124000
64287,CIRCLE K #2703099,"I-20, EXIT 33",Batesburg,SC,33.913324,-81.528058,3.085667
1470,CIRCLE K #2705348,US-1,Beech Island,SC,33.428596,-81.890318,3.159000
67900,SPRINT FOODS #725,"I-520, EXIT 16/SR-28",Beech Island,SC,33.428596,-81.890318,3.349000
69489,SPRINT FOODS #728,SR-38,Bennettsville,SC,34.628218,-79.685958,3.399000
64288,PILOT #4581,"I-20, EXIT 116",Bishopville,SC,34.220070,-80.247370,3.432333
67720,REFUEL #1046,"I-20, EXIT 116 & US-15",Bishopville,SC,34.220070,-80.247370,3.309000
71614,7-ELEVEN #41808,"I-85, EXIT 106 & US-29",Blacksburg,SC,35.121711,-81.517816,3.359000
52388,FLYING J TRAVEL PLAZA #711,"I-85, EXIT 102",Blacksburg,SC,35.121711,-81.517816,3.429000
63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,35.121711,-81.517816,3.419000
64285,PILOT #4566,"I-85, EXIT 106",Blacksburg,SC,35.121711,-81.517816,3.429000
72003,7-ELEVEN #42012,"I-77, EXIT 24 & US-21",Blythewood,SC,34.209247,-80.995293,3.109000
71126,QUIKTRIP #1177,I-77 & US-21,Blythewood,SC,34.209247,-80.995293,3.075667
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,33.348159,-80.684167,3.432333
67381,ENMARKET #875,US-78 & US-21,Branchville,SC,33.251810,-80.816015,3.265667
66355,CIRCLE K #2723439,"I-26, EXIT 5",Campobello,SC,35.125792,-82.149375,3.132333
69856,LOVES TRAVEL STOP #657,"I-77, EXIT 5 & SR-48",Cayce,SC,33.950505,-81.039805,3.397333
67755,BLUE WATER #12,"I-526, EXIT 23",Charleston,SC,32.828017,-79.972896,3.232333
63018,CIRCLE K #2723354,"I-526, EXIT 18A & US-78",Charleston,SC,32.828017,-79.972896,3.299000
66793,CIRCLE K #2723693,"I-526, EXIT 19 & SR-10-60",Charleston,SC,32.828017,-79.972896,2.975667
68594,CIRCLE K #2723796,SR-S-8-33 & SR-S-8-119,Charleston,SC,32.828017,-79.972896,3.199000
69755,PILOT #1082,"I-526, EXIT 19",Charleston,SC,32.828017,-79.972896,3.415667
72273,SPINX #341,SR-41,Charleston,SC,32.828017,-79.972896,3.332333
1447,HOT SPOT #3005,US-221,Chesnee,SC,35.146508,-81.862858,3.199000
66075,CORNER MART #349,"I-26, EXIT 54 & SR-72",Clinton,SC,34.474051,-81.860588,3.099000
52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,34.474051,-81.860588,3.099000
71252,QUIKTRIP #1178,"I-26, EXIT 54 & SR-72",Clinton,SC,34.474051,-81.860588,3.099000
70785,CIRCLE K #2705347,"I-77, EXIT 5 & SR-48",Columbia,SC,34.040326,-80.898071,3.204000
52467,FLYING J TRAVEL PLAZA #712,"I-20, EXIT 70",Columbia,SC,34.040326,-80.898071,3.432333
69914,PETRO COLUMBIA,"I-77, EXIT 5 & SR-48",Columbia,SC,34.040326,-80.898071,3.412333
9542,SPINX #266,"I-26, EXIT 104",Columbia,SC,34.040326,-80.898071,3.132333
5592,TA COLUMBIA NORTH,"I-20, EXIT 71 & US-21",Columbia,SC,34.040326,-80.898071,3.439000
68217,CIRCLE K #2723881,US-701 & US-501,Conway,SC,33.834533,-79.049173,3.184000
73046,Refuel #63,US 501 & SR 544,Conway,SC,33.834533,-79.049173,3.134000
67245,SPEEDWAY #4582,US-378,Conway,SC,33.834533,-79.049173,3.089000
66761,SPEEDWAY #4589,US-501 & SR-90,Conway,SC,33.834533,-79.049173,3.064000
67107,SPEEDWAY/7fleet #4595,US-501 & SR-544,Conway,SC,33.834533,-79.049173,3.089000
9469,TA EXPRESS COWPENS #477,"I-85, EXIT 83 & SR-110",Cowpens,SC,35.018601,-81.804158,3.399000
73025,151 TRAVEL CENTER,SR 34 & N Central Rd,Darlington,SC,34.301231,-79.867194,3.299000
72925,AMOCO,US-52 & SR-340,Darlington,SC,34.301231,-79.867194,3.199000
63931,LOVES TRAVEL STOP #371,"I-95, EXIT 190",Dillon,SC,34.425179,-79.369294,3.330667
72502,QUIKTRIP #7133,"I-95, EXIT 190 & SR-34",Dillon,SC,34.425179,-79.369294,3.082333
71389,SPEEDWAY #1590,"I-95, EXIT 193",Dillon,SC,34.425179,-79.369294,3.125667
71999,7-ELEVEN #41813,"I-85, EXIT 60",Duncan,SC,34.924196,-82.141758,3.099000
20072,PILOT TRAVEL CENTERS #310,"I-85, EXIT 63 & SR-290",Duncan,SC,34.924196,-82.141758,3.432333
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,34.924196,-82.141758,3.432333
70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,34.170241,-80.793003,3.425667
64294,HOT SPOT #6004,"I-26, EXIT 28",Enoree,SC,34.660170,-81.962437,3.099000
67329,LOVES TRAVEL STOP #387,"I-85, EXIT 4",Fair Play,SC,34.508090,-82.986838,3.212333
66562,TA EXPRESS FAIR PLAY,"I-85, EXIT 4",Fair Play,SC,34.508090,-82.986838,3.209000
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,34.178923,-79.792217,3.325667
52384,PILOT TRAVEL CENTERS #337,"I-95, EXIT 164 & US-52",Florence,SC,34.178923,-79.792217,3.349000
9638,PILOT TRAVEL CENTERS #62,"I-95, EXIT 170 & SR-327",Florence,SC,34.178923,-79.792217,3.349000
66362,TA FLORENCE TRAVEL CENTER,"I-95, EXIT 164 & US-52",Florence,SC,34.178923,-79.792217,3.325667
66899,LOVES TRAVEL STOP #333,"I-77, EXIT 83",Fort Mill,SC,35.005997,-80.940000,3.380667
72694,7-ELEVEN #42195,I-385 EXIT 23,Fountain Inn,SC,34.696650,-82.202129,3.115667
72876,QUIKTRIP #1139,"I-385, EXIT 23",Fountain Inn,SC,34.696650,-82.202129,3.017333
66329,CIRCLE K #2723438,"I-85, EXIT 96",Gaffney,SC,35.073582,-81.661490,3.199000
63746,PILOT TRAVEL CENTERS #453,"I-85, EXIT 90",Gaffney,SC,35.073582,-81.661490,3.429000
68702,QUIKTRIP #1120,"I-85, EXIT 90 & SR-105",Gaffney,SC,35.073582,-81.661490,3.190667
71165,PALMETTO EXPRESS #115,"I-26, EXIT 125 & US-176",Gaston,SC,33.818388,-81.100440,3.199000
60513,CIRCLE K #2723873,US-17,Georgetown,SC,33.372432,-79.280793,2.899000
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,33.372432,-79.280793,2.999000
72733,Parker's #94,US-17 N,Georgetown,SC,33.372432,-79.280793,2.989000
460,TRUCK STOP 44,I-20 EXIT 44,Gilbert,SC,33.924111,-81.391042,3.079000
66198,CIRCLE K #2703117,"I-20, EXIT 11",Graniteville,SC,33.564682,-81.809231,3.159000
68377,PILOT #4568,I-20 EXIT 11,Graniteville,SC,33.564682,-81.809231,3.392333
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,33.564682,-81.809231,3.159000
61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,34.836902,-82.362997,2.907000
72771,RACETRAC #2635,I-85 EXIT 44A,Greenville,SC,34.836902,-82.362997,2.899000
61594,SPINX #138 (DISCOUNT AVAILABLE),"I-85, EXIT 44",Greenville,SC,34.836902,-82.362997,3.042333
69069,SPINX #179 (DISCOUNT AVAILABLE),SR-291,Greenville,SC,34.836902,-82.362997,3.799000
72033,CHARLIE BS,SR-246,Greenwood,SC,34.195397,-82.153665,2.987000
61596,HOT SPOT #2009,US-25/US-178 & SR-225,Greenwood,SC,34.195397,-82.153665,2.939000
69469,QUIKTRIP #1110,"I-85, EXIT 60 & US-101",Greer,SC,34.931799,-82.229115,3.085667
61597,SPINX #121,"I-85, EXIT 56",Greer,SC,34.931799,-82.229115,3.165667
72456,SPINX #161,I-85 Exit 60 & SR-101,Greer,SC,34.931799,-82.229115,3.159000
66628,Chevron,"I-95, EXIT 5 & US-17",Hardeeville,SC,32.282734,-81.040703,3.007333
5823,ENMARKET #863,"I-95, EXIT 8 & SR-88",Hardeeville,SC,32.282734,-81.040703,3.082333
68930,PILOT #4569,"I-95, EXIT 5",Hardeeville,SC,32.282734,-81.040703,3.375667
71283,QUIKTRIP #7135,US-17,Hardeeville,SC,32.282734,-81.040703,2.999000
60516,ENMARKET #892,"I-95, EXIT 150",Harleyville,SC,33.209517,-80.452707,3.399000
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,34.366003,-80.083261,3.365667
61598,Shell,SR-41,Hemingway,SC,33.752983,-79.446192,3.199000
65587,HOT SPOT #2022,US-25/US-76,Honea Path,SC,34.447690,-82.394988,2.909000
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,35.046134,-82.089808,3.099000
61599,HOT SPOT #2013,"I-26, EXIT 10",Inman,SC,35.046134,-82.089808,3.149000
73039,Spinx  #292,"I-26, EXIT 10",Inman,SC,35.046134,-82.089808,3.165667
63667,CIRCLE K #2723875,SR-41/SR-45,Jamestown,SC,33.285912,-79.694650,2.974000
65588,SPEEDWAY #2836,US-17,Johns Island,SC,32.740290,-80.034125,3.069000
72746,PARKERS #103,"I-26, Exit 205A",Ladson,SC,33.009485,-80.107997,3.282333
71485,Circle K #2709088,US-521 & SR-9,Lancaster,SC,34.724035,-80.779336,3.299000
9365,FLYING J TRAVEL PLAZA #713,"I-95, EXIT 181",Latta,SC,34.338893,-79.434020,3.349000
63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,34.338893,-79.434020,3.349000
71067,7-ELEVEN #41219,I-385 EXIT 9,Laurens,SC,34.502733,-82.021438,3.099000
64301,HILLVIEW TRUCK STOP,"I-20, EXIT 39",Leesville,SC,33.916532,-81.513437,3.059000
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,33.992877,-81.221797,3.199000
69030,LOVES TRAVEL STOP #424,"I-20, EXIT 51",Lexington,SC,33.992877,-81.221797,3.407333
71189,QUIKTRIP #1198,"I-20, EXIT 55",Lexington,SC,33.992877,-81.221797,3.129000
67108,SPEEDWAY/7fleet #4594,SR-90,Longs,SC,33.953479,-78.773953,3.309000
68808,SPEEDWAY #4574,US-701,Loris,SC,34.057476,-78.888420,3.269000
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,34.210809,-80.707671,3.432333
7095,TA MANNING TRAVEL CENTER,"I-95, EXIT 119",Manning,SC,33.693831,-80.216473,3.517333
61605,HOT SPOT #2028,US-76/US-301,Marion,SC,34.178732,-79.395723,2.999000
72772,RACEWAY #6998,US-501 & SR-576,Marion,SC,34.178732,-79.395723,3.015667
72212,PARKERS #72,US-52 & SR- 402,Moncks Corner,SC,33.201160,-79.991538,3.255667
71916,Spinx 317,US-17 ALT,Moncks Corner,SC,33.201160,-79.991538,3.312333
71179,7-ELEVEN #41332,"I-26, EXIT 76 & SR-219",Newberry,SC,34.282254,-81.601461,3.332333
64298,CORNER MART #354,"I-26, EXIT 72",Newberry,SC,34.282254,-81.601461,3.299000
67273,LOVES TRAVEL STOP #396,I-26 EXIT 76,Newberry,SC,34.282254,-81.601461,3.415667
9513,CIRCLE K #2705350,"I-20, EXIT 5 & US-25",North Augusta,SC,33.523303,-81.956566,3.159000
68592,Sprint Food #742,US-25/SR-121,North Augusta,SC,33.523303,-81.956566,3.159000
72071,7-Eleven #42182,Ashley Phosphate Rd & Cross Country Rd,North Charleston,SC,32.917188,-80.065424,3.459000
65578,CIRCLE K #2723355,US-52,North Charleston,SC,32.917188,-80.065424,3.399000
66100,CIRCLE K #2723692,"I-26, EXIT 213",North Charleston,SC,32.917188,-80.065424,3.399000
72735,7-Eleven #41376,I-26 Exit 154B,Orangeburg,SC,33.493596,-80.866880,3.225667
67169,JD ORANGEBURG,US-301/US-601/SR-4,Orangeburg,SC,33.493596,-80.866880,3.342333
66760,LOVES TRAVEL STOP #326,I-26 EXIT 154A,Orangeburg,SC,33.493596,-80.866880,3.389000
71202,QUIKTRIP #1181,"I-26, EXIT 154B & US-301",Orangeburg,SC,33.493596,-80.866880,3.235667
461,SPINX #271,"I-26, EXIT 145 & US-601",Orangeburg,SC,33.493596,-80.866880,3.262333
60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,34.770117,-80.385705,3.385667
71582,LOVES TRAVEL STOP #847,US-601 & SR-207,Pageland,SC,34.770117,-80.385705,3.385667
67949,7-ELEVEN #36835,"I-85, EXIT 32",Pelzer,SC,34.643148,-82.460313,3.182333
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,34.643148,-82.460313,2.899000
71324,7-ELEVEN #38992,"I-85/US-29, EXIT 40 & I-185, EXIT 12",Piedmont,SC,34.705617,-82.466746,3.499000
72394,LOVES TRAVEL STOP #871,"I-85, Exit 32",Piedmont,SC,34.705617,-82.466746,3.197333
52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,34.705617,-82.466746,3.222333
69061,SPINX #125 (DISCOUNT AVAILABLE),US-25 & SR-331,Piedmont,SC,34.705617,-82.466746,3.065667
65593,CIRCLE K #2723441,"I-82, EXIT 73 & SR-773",Prosperity,SC,34.213941,-81.528009,3.115667
67088,PILOT #4580,"I-26, EXIT 82",Prosperity,SC,34.213941,-81.528009,3.425667
64299,CIRCLE K #2720881,US-17 & SR-165,Ravenel,SC,32.783370,-80.215432,3.439000
9525,SCOTCHMAN #3891,"I-77, EXIT 65 & SR-9",Richburg,SC,34.716263,-81.019804,3.109000
66925,FLYING J TRAVEL PLAZA #714,"I-77, EXIT 73",Rock Hill,SC,34.936693,-81.020248,3.399000
65594,PILOT #4567,I-77 EXIT 77,Rock Hill,SC,34.936693,-81.020248,3.149000
69659,QUIKTRIP #1092,"I-77, EXIT 77 & US-21/SR-5",Rock Hill,SC,34.936693,-81.020248,3.134000
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,34.936693,-81.020248,3.079000
64300,CIRCLE K #2723416,"I-26, EXIT 28",Roebuck,SC,34.878987,-81.964442,3.082333
64307,CIRCLE K #2723876,US-17 & SR-64,Round O,SC,32.937115,-80.540935,3.372333
68302,FLYING J #493,I-95 EXIT 77,Saint George,SC,33.186064,-80.579628,3.519000
63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,33.186064,-80.579628,3.519000
64310,Palmetto Roads #308,"I-95, EXIT 77",Saint George,SC,33.186064,-80.579628,3.009000
72770,RACETRAC #2634,I-95 Exit 77 & US-78,Saint George,SC,33.186064,-80.579628,2.999000
63668,PILOT #4579,"I-26, EXIT 139",Saint Matthews,SC,33.663818,-80.777609,3.509000
65598,LEES QUICK STOP,US-52 & SR-45,Saint Stephen,SC,33.402642,-79.925234,3.415667
69027,SPINX #134 (DISCOUNT AVAILABLE),SR-55 & 418,Simpsonville,SC,34.728538,-82.256377,3.065667
69106,SPINX #201,"I-185, EXIT 1A, I-385, EXIT 30",Simpsonville,SC,34.728538,-82.256377,2.965667
69038,REFUEL #1028,US-421/US-52 & US-15,Society Hill,SC,34.509859,-79.853496,3.399000
71181,7-ELEVEN #38637,"I-85, EXIT 72 & I-585/US-176",Spartanburg,SC,34.945627,-81.925944,3.115667
71131,7-ELEVEN #38816,"I-85, EXIT 66 & US-29",Spartanburg,SC,34.945627,-81.925944,3.305667
68212,CIRCLE K #2723415,"I-26, EXIT 16",Spartanburg,SC,34.945627,-81.925944,3.099000
68348,HOT SPOT #6007,"I-85, EXIT 80",Spartanburg,SC,34.945627,-81.925944,3.089000
70724,LOVES TRAVEL STOP #790,"I-95, EXIT108",Summerton,SC,33.602314,-80.352315,3.509000
70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,33.005587,-80.177379,3.509000
3227,MR FUEL DBA ONE9 #64,"I-26 & US-17, EXIT 199",Summerville,SC,33.005587,-80.177379,3.219000
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,33.005587,-80.177379,3.219000
